SOA,Subject,Age,Ethnicity,Sex,Block,Lag,T1Pos,T2Pos,T1RespPos,T2RespPos,T1SPE,T2SPE,T1Resp,T2Resp,T1Conf,T2Conf
66,5,21,White/Caucasian,male,4,9,8,17,8,17,0,0,L,C,2,2
66,5,21,White/Caucasian,male,4,9,10,19,10,19,0,0,P,K,2,3
66,5,21,White/Caucasian,male,4,6,6,12,6,12,0,0,C,T,2,3
66,5,21,White/Caucasian,male,4,2,6,8,6,8,0,0,T,C,3,2
66,5,21,White/Caucasian,male,4,9,9,18,9,18,0,0,V,W,3,3
66,5,21,White/Caucasian,male,4,6,8,14,4,14,-4,0,C,M,1,3
66,5,21,White/Caucasian,male,4,6,8,14,8,14,0,0,U,C,3,3
66,5,21,White/Caucasian,male,4,9,8,17,8,17,0,0,H,V,3,3
66,5,21,White/Caucasian,male,4,1,7,8,7,8,0,0,A,G,2,2
66,5,21,White/Caucasian,male,4,6,9,15,9,15,0,0,H,Y,2,2
66,5,21,White/Caucasian,male,4,1,10,11,10,11,0,0,M,X,1,2
66,5,21,White/Caucasian,male,4,9,6,15,6,15,0,0,W,Z,2,2
66,5,21,White/Caucasian,male,4,2,9,11,9,11,0,0,W,E,3,2
66,5,21,White/Caucasian,male,4,6,9,15,9,15,0,0,V,Q,2,2
66,5,21,White/Caucasian,male,4,3,7,10,7,13,0,3,V,N,2,2
66,5,21,White/Caucasian,male,4,2,10,12,10,25,0,13,Q,A,2,2
66,5,21,White/Caucasian,male,4,9,10,19,10,19,0,0,J,D,3,3
66,5,21,White/Caucasian,male,4,2,10,12,10,12,0,0,A,L,2,2
66,5,21,White/Caucasian,male,4,3,9,12,9,12,0,0,L,J,3,3
66,5,21,White/Caucasian,male,4,3,8,11,8,11,0,0,T,U,3,3
66,5,21,White/Caucasian,male,4,6,6,12,6,12,0,0,I,E,3,3
66,5,21,White/Caucasian,male,4,1,8,9,8,9,0,0,J,M,1,1
66,5,21,White/Caucasian,male,4,3,7,10,7,10,0,0,X,Q,3,3
66,5,21,White/Caucasian,male,4,2,8,10,8,10,0,0,L,K,2,2
66,5,21,White/Caucasian,male,4,2,9,11,25,13,16,2,Z,L,1,1
66,5,21,White/Caucasian,male,4,3,8,11,8,11,0,0,N,I,2,3
66,5,21,White/Caucasian,male,4,6,10,16,10,16,0,0,F,O,1,3
66,5,21,White/Caucasian,male,4,6,6,12,6,12,0,0,M,V,3,3
66,5,21,White/Caucasian,male,4,3,6,9,6,17,0,8,U,P,2,2
66,5,21,White/Caucasian,male,4,9,8,17,8,17,0,0,Q,S,1,2
66,5,21,White/Caucasian,male,4,2,7,9,7,9,0,0,G,L,2,2
66,5,21,White/Caucasian,male,4,1,6,7,19,6,13,-1,J,K,1,3
66,5,21,White/Caucasian,male,4,6,7,13,6,14,-1,1,I,S,1,1
66,5,21,White/Caucasian,male,4,1,10,11,10,11,0,0,U,S,1,1
66,5,21,White/Caucasian,male,4,3,9,12,9,10,0,-2,P,U,3,2
66,5,21,White/Caucasian,male,4,2,9,11,9,14,0,3,W,C,3,2
66,5,21,White/Caucasian,male,4,9,9,18,9,18,0,0,Y,P,3,3
66,5,21,White/Caucasian,male,4,9,10,19,10,19,0,0,A,V,3,3
66,5,21,White/Caucasian,male,4,9,7,16,7,16,0,0,R,L,3,3
66,5,21,White/Caucasian,male,4,2,6,8,6,8,0,0,T,X,2,1
66,5,21,White/Caucasian,male,4,1,7,8,11,9,4,1,P,Y,1,2
66,5,21,White/Caucasian,male,4,1,9,10,7,10,-2,0,I,U,1,2
66,5,21,White/Caucasian,male,4,3,8,11,9,11,1,0,M,X,1,3
66,5,21,White/Caucasian,male,4,1,8,9,8,9,0,0,I,P,1,1
66,5,21,White/Caucasian,male,4,9,6,15,6,15,0,0,R,S,3,3
66,5,21,White/Caucasian,male,4,1,6,7,7,6,1,-1,T,E,3,2
66,5,21,White/Caucasian,male,4,2,8,10,8,24,0,14,K,E,2,2
66,5,21,White/Caucasian,male,4,6,9,15,9,15,0,0,T,R,2,2
66,5,21,White/Caucasian,male,4,1,9,10,23,9,14,-1,R,E,1,1
66,5,21,White/Caucasian,male,4,1,8,9,8,9,0,0,J,Y,1,2
66,5,21,White/Caucasian,male,4,3,10,13,10,13,0,0,V,I,1,2
66,5,21,White/Caucasian,male,4,6,8,14,8,14,0,0,T,L,3,3
66,5,21,White/Caucasian,male,4,2,7,9,7,9,0,0,N,P,2,1
66,6,19,Black/African American,female,2,1,10,11,10,26,0,15,D,L,3,1
66,6,19,Black/African American,female,2,2,10,12,10,12,0,0,P,J,3,2
66,6,19,Black/African American,female,2,6,7,13,7,14,0,1,V,W,2,3
66,6,19,Black/African American,female,2,2,8,10,8,15,0,5,I,T,3,1
66,6,19,Black/African American,female,2,9,10,19,,19,,0,,D,1,3
66,6,19,Black/African American,female,2,3,6,9,6,11,0,2,P,Q,2,3
66,6,19,Black/African American,female,2,2,7,9,7,6,0,-3,W,Y,3,2
66,6,19,Black/African American,female,2,6,10,16,10,16,0,0,Z,A,3,3
66,6,19,Black/African American,female,2,2,7,9,7,11,0,2,K,Y,3,3
66,6,19,Black/African American,female,2,1,6,7,6,9,0,2,N,X,2,1
66,6,19,Black/African American,female,2,9,6,15,6,15,0,0,N,I,3,3
66,6,19,Black/African American,female,2,2,9,11,9,2,0,-9,E,L,3,3
66,6,19,Black/African American,female,2,6,9,15,9,16,0,1,P,L,3,3
66,6,19,Black/African American,female,2,1,8,9,9,15,1,6,R,F,2,1
66,6,19,Black/African American,female,2,9,7,16,7,16,0,0,L,A,3,3
66,6,19,Black/African American,female,2,6,8,14,8,14,0,0,L,X,3,3
66,6,19,Black/African American,female,2,2,8,10,8,10,0,0,C,L,3,2
66,6,19,Black/African American,female,2,9,9,18,9,18,0,0,M,N,3,3
66,6,19,Black/African American,female,2,3,6,9,6,10,0,1,P,R,3,3
66,6,19,Black/African American,female,2,1,6,7,7,13,1,6,G,O,3,3
66,6,19,Black/African American,female,2,9,7,16,7,16,0,0,L,G,3,3
66,6,19,Black/African American,female,2,6,7,13,7,13,0,0,U,W,3,3
66,6,19,Black/African American,female,2,9,9,18,9,18,0,0,D,F,3,3
66,6,19,Black/African American,female,2,2,6,8,6,10,0,2,J,P,3,2
66,6,19,Black/African American,female,2,1,6,7,6,4,0,-3,V,Y,1,1
66,6,19,Black/African American,female,2,3,6,9,25,6,19,-3,Q,X,2,1
66,6,19,Black/African American,female,2,1,9,10,9,15,0,5,X,E,2,1
66,6,19,Black/African American,female,2,9,8,17,8,17,0,0,D,Y,3,3
66,6,19,Black/African American,female,2,6,6,12,6,12,0,0,X,Z,3,3
66,6,19,Black/African American,female,2,1,9,10,9,22,0,12,R,L,3,1
66,6,19,Black/African American,female,2,3,8,11,8,11,0,0,N,M,3,3
66,6,19,Black/African American,female,2,1,7,8,8,8,1,0,A,A,3,1
66,6,19,Black/African American,female,2,6,6,12,,12,,0,,N,1,3
66,6,19,Black/African American,female,2,6,9,15,9,15,0,0,Y,U,3,3
66,6,19,Black/African American,female,2,6,6,12,4,12,-2,0,D,K,3,3
66,6,19,Black/African American,female,2,9,8,17,8,17,0,0,E,Y,3,3
66,6,19,Black/African American,female,2,2,8,10,10,8,2,-2,I,L,3,1
66,6,19,Black/African American,female,2,2,10,12,10,9,0,-3,I,F,3,3
66,6,19,Black/African American,female,2,9,8,17,8,17,0,0,P,O,3,3
66,6,19,Black/African American,female,2,2,7,9,7,9,0,0,B,S,3,3
66,6,19,Black/African American,female,2,3,10,13,10,13,0,0,V,L,3,3
66,6,19,Black/African American,female,2,3,10,13,10,13,0,0,C,P,3,3
66,6,19,Black/African American,female,2,6,7,13,7,13,0,0,Q,E,2,3
66,6,19,Black/African American,female,2,3,7,10,7,11,0,1,P,N,3,3
66,6,19,Black/African American,female,2,9,9,18,9,18,0,0,C,A,3,3
66,6,19,Black/African American,female,2,9,6,15,6,15,0,0,J,Q,3,3
66,6,19,Black/African American,female,2,6,10,16,10,16,0,0,J,Y,3,3
66,6,19,Black/African American,female,2,2,9,11,9,10,0,-1,Y,X,3,2
66,6,19,Black/African American,female,2,9,6,15,14,2,8,-13,U,L,1,1
66,6,19,Black/African American,female,2,6,8,14,8,14,0,0,S,U,3,3
66,6,19,Black/African American,female,2,1,7,8,7,8,0,0,W,H,3,3
66,6,19,Black/African American,female,2,6,9,15,9,15,0,0,I,W,3,3
66,6,19,Black/African American,female,2,9,10,19,10,19,0,0,J,A,3,3
66,6,19,Black/African American,female,2,3,8,11,8,11,0,0,D,L,3,3
66,6,19,Black/African American,female,2,1,8,9,8,9,0,0,N,V,3,3
66,6,19,Black/African American,female,2,1,7,8,8,7,1,-1,H,I,3,2
66,6,19,Black/African American,female,2,3,9,12,9,12,0,0,J,C,3,3
66,6,19,Black/African American,female,2,3,7,10,7,18,0,8,T,X,3,3
66,6,19,Black/African American,female,2,1,8,9,9,6,1,-3,C,T,3,3
66,6,19,Black/African American,female,2,1,9,10,9,10,0,0,L,W,3,1
66,6,19,Black/African American,female,2,3,7,10,8,10,1,0,A,J,2,1
66,6,19,Black/African American,female,2,6,8,14,10,14,2,0,L,H,2,3
66,6,19,Black/African American,female,2,6,10,16,10,16,0,0,I,R,3,3
66,6,19,Black/African American,female,2,2,6,8,14,4,8,-4,T,I,3,2
66,6,19,Black/African American,female,2,2,10,12,10,22,0,10,F,L,3,1
66,6,19,Black/African American,female,2,3,10,13,10,18,0,5,Z,I,3,1
66,6,19,Black/African American,female,2,9,10,19,10,19,0,0,T,C,3,3
66,6,19,Black/African American,female,2,9,7,16,7,16,0,0,A,T,3,3
66,6,19,Black/African American,female,2,2,9,11,9,11,0,0,F,T,3,3
66,6,19,Black/African American,female,2,1,10,11,10,11,0,0,B,P,3,2
66,6,19,Black/African American,female,2,1,10,11,11,10,1,-1,D,L,3,3
66,6,19,Black/African American,female,2,3,8,11,8,17,0,6,W,I,3,1
66,6,19,Black/African American,female,2,2,6,8,6,25,0,17,J,K,3,2
66,6,19,Black/African American,female,2,3,9,12,9,12,0,0,I,K,3,3
66,6,19,Black/African American,female,2,3,9,12,14,5,5,-7,I,V,1,1
66,6,19,Black/African American,female,3,6,9,15,2,20,-7,5,K,L,3,2
66,6,19,Black/African American,female,3,1,10,11,10,11,0,0,T,Y,3,2
66,6,19,Black/African American,female,3,9,8,17,8,25,0,8,V,Y,3,2
66,6,19,Black/African American,female,3,9,6,15,6,15,0,0,A,K,3,3
66,6,19,Black/African American,female,3,1,7,8,8,19,1,11,D,I,3,1
66,6,19,Black/African American,female,3,9,7,16,7,16,0,0,S,M,3,3
66,6,19,Black/African American,female,3,3,8,11,8,11,0,0,D,P,3,3
66,6,19,Black/African American,female,3,9,9,18,9,18,0,0,N,R,3,3
66,6,19,Black/African American,female,3,1,6,7,9,7,3,0,I,Y,2,3
66,6,19,Black/African American,female,3,9,7,16,7,16,0,0,J,A,3,3
66,6,19,Black/African American,female,3,6,9,15,9,15,0,0,J,R,3,3
66,6,19,Black/African American,female,3,1,6,7,2,7,-4,0,O,Q,2,3
66,6,19,Black/African American,female,3,2,10,12,10,12,0,0,D,A,3,2
66,6,19,Black/African American,female,3,6,10,16,10,16,0,0,L,S,3,3
66,6,19,Black/African American,female,3,3,7,10,7,11,0,1,C,O,3,1
66,6,19,Black/African American,female,3,3,7,10,7,10,0,0,X,D,3,3
66,6,19,Black/African American,female,3,1,10,11,6,14,-4,3,R,C,2,1
66,6,19,Black/African American,female,3,2,6,8,6,8,0,0,L,F,3,3
66,6,19,Black/African American,female,3,6,7,13,7,13,0,0,C,D,3,3
66,6,19,Black/African American,female,3,6,8,14,8,14,0,0,Y,B,3,3
66,6,19,Black/African American,female,3,2,10,12,10,12,0,0,X,Y,3,3
66,6,19,Black/African American,female,3,3,10,13,13,3,3,-10,L,N,2,2
66,6,19,Black/African American,female,3,1,7,8,6,15,-1,7,T,I,2,1
66,6,19,Black/African American,female,3,1,9,10,9,10,0,0,D,S,3,2
66,6,19,Black/African American,female,3,6,6,12,6,7,0,-5,Y,L,3,2
66,6,19,Black/African American,female,3,9,10,19,10,19,0,0,A,Q,3,3
66,6,19,Black/African American,female,3,9,10,19,10,19,0,0,W,E,3,3
66,6,19,Black/African American,female,3,1,7,8,8,21,1,13,L,T,3,1
66,6,19,Black/African American,female,3,6,6,12,6,12,0,0,J,V,3,2
66,6,19,Black/African American,female,3,6,9,15,9,16,0,1,L,W,3,3
66,6,19,Black/African American,female,3,2,7,9,9,9,2,0,W,W,3,3
66,6,19,Black/African American,female,3,9,9,18,9,18,0,0,T,U,3,3
66,6,19,Black/African American,female,3,9,6,15,11,15,5,0,U,M,3,3
66,6,19,Black/African American,female,3,6,10,16,10,16,0,0,Y,V,3,3
66,6,19,Black/African American,female,3,3,10,13,10,18,0,5,W,V,3,3
66,6,19,Black/African American,female,3,3,9,12,9,13,0,1,P,A,3,3
66,6,19,Black/African American,female,3,1,9,10,9,6,0,-4,H,P,3,2
66,6,19,Black/African American,female,3,6,10,16,11,3,1,-13,L,N,3,1
66,6,19,Black/African American,female,3,6,7,13,7,24,0,11,Z,V,3,2
66,6,19,Black/African American,female,3,9,9,18,9,18,0,0,J,I,3,3
66,6,19,Black/African American,female,3,9,10,19,11,6,1,-13,C,I,3,2
66,6,19,Black/African American,female,3,3,9,12,9,10,0,-2,B,I,3,3
66,6,19,Black/African American,female,3,1,8,9,9,8,1,-1,S,X,1,3
66,6,19,Black/African American,female,3,1,9,10,9,10,0,0,V,O,3,2
66,6,19,Black/African American,female,3,3,8,11,10,11,2,0,M,P,3,3
66,6,19,Black/African American,female,3,9,7,16,7,8,0,-8,F,V,3,3
66,6,19,Black/African American,female,3,2,6,8,6,8,0,0,N,P,3,3
66,6,19,Black/African American,female,3,9,8,17,8,26,0,9,F,Y,3,3
66,6,19,Black/African American,female,3,1,10,11,11,10,1,-1,J,O,3,2
66,6,19,Black/African American,female,3,2,6,8,7,16,1,8,W,L,3,2
66,6,19,Black/African American,female,3,2,7,9,7,9,0,0,Y,L,3,3
66,6,19,Black/African American,female,3,1,8,9,9,26,1,17,W,L,3,1
66,6,19,Black/African American,female,3,6,8,14,8,15,0,1,Q,D,3,2
66,6,19,Black/African American,female,3,2,8,10,8,2,0,-8,E,V,3,2
66,6,19,Black/African American,female,3,3,7,10,7,10,0,0,R,T,3,3
66,6,19,Black/African American,female,3,2,8,10,8,23,0,13,L,G,3,1
66,6,19,Black/African American,female,3,2,8,10,8,15,0,5,C,L,3,2
66,6,19,Black/African American,female,3,6,7,13,8,13,1,0,D,Z,3,3
66,6,19,Black/African American,female,3,2,9,11,9,19,0,8,J,I,3,2
66,6,19,Black/African American,female,3,1,8,9,9,19,1,10,B,P,3,2
66,6,19,Black/African American,female,3,9,8,17,8,2,0,-15,N,K,3,2
66,6,19,Black/African American,female,3,3,8,11,8,13,0,2,Q,T,3,2
66,6,19,Black/African American,female,3,3,10,13,10,15,0,2,W,H,,2
66,6,19,Black/African American,female,3,9,6,15,6,15,0,0,E,D,3,3
66,6,19,Black/African American,female,3,3,6,9,6,9,0,0,J,W,3,3
66,6,19,Black/African American,female,3,2,9,11,9,11,0,0,D,P,3,3
66,6,19,Black/African American,female,3,6,6,12,6,8,0,-4,V,J,3,2
66,6,19,Black/African American,female,3,3,6,9,6,5,0,-4,D,T,3,3
66,6,19,Black/African American,female,3,6,8,14,8,21,0,7,R,T,3,3
66,6,19,Black/African American,female,3,2,7,9,23,21,16,12,C,U,3,2
66,6,19,Black/African American,female,3,2,10,12,10,12,0,0,K,M,3,3
66,6,19,Black/African American,female,3,1,6,7,6,7,0,0,F,O,3,3
66,6,19,Black/African American,female,3,2,9,11,9,11,0,0,F,P,3,3
66,6,19,Black/African American,female,3,3,9,12,10,9,1,-3,V,Y,3,3
66,6,19,Black/African American,female,3,3,6,9,6,7,0,-2,L,T,3,3
66,6,19,Black/African American,female,4,9,8,17,25,8,17,-9,T,Y,3,3
66,6,19,Black/African American,female,4,6,10,16,14,12,4,-4,V,J,3,3
66,6,19,Black/African American,female,4,3,6,9,7,9,1,0,N,T,3,3
66,6,19,Black/African American,female,4,1,6,7,7,15,1,8,I,L,3,3
66,6,19,Black/African American,female,4,1,8,9,8,9,0,0,D,S,3,3
66,6,19,Black/African American,female,4,1,10,11,11,10,1,-1,P,G,3,3
66,6,19,Black/African American,female,4,6,10,16,10,21,0,5,W,Y,3,3
66,6,19,Black/African American,female,4,2,9,11,9,5,0,-6,X,N,3,3
66,6,19,Black/African American,female,4,6,8,14,8,14,0,0,P,H,3,2
66,6,19,Black/African American,female,4,2,9,11,9,26,0,15,L,J,3,3
66,6,19,Black/African American,female,4,3,9,12,9,4,0,-8,G,T,3,3
66,6,19,Black/African American,female,4,3,6,9,6,7,0,-2,V,T,3,3
66,6,19,Black/African American,female,4,6,10,16,10,16,0,0,J,L,3,3
66,6,19,Black/African American,female,4,9,9,18,9,18,0,0,O,J,3,3
66,6,19,Black/African American,female,4,1,7,8,8,16,1,8,U,L,3,3
66,6,19,Black/African American,female,4,9,9,18,9,18,0,0,Q,C,3,3
66,6,19,Black/African American,female,4,1,6,7,6,7,0,0,D,N,3,2
66,6,19,Black/African American,female,4,9,10,19,10,15,0,-4,G,S,3,3
66,6,19,Black/African American,female,4,6,7,13,7,14,0,1,M,T,3,3
66,6,19,Black/African American,female,4,2,7,9,7,1,0,-8,C,T,3,3
66,6,19,Black/African American,female,4,3,7,10,7,10,0,0,S,P,3,3
66,6,19,Black/African American,female,4,9,6,15,5,15,-1,0,M,P,3,3
66,6,19,Black/African American,female,4,6,7,13,7,18,0,5,M,P,3,3
66,6,19,Black/African American,female,4,9,6,15,6,15,0,0,M,I,3,3
66,6,19,Black/African American,female,4,6,6,12,6,13,0,1,V,J,3,3
66,6,19,Black/African American,female,4,6,6,12,6,20,0,8,U,V,3,3
66,6,19,Black/African American,female,4,2,6,8,6,25,0,17,H,V,3,3
66,6,19,Black/African American,female,4,9,8,17,8,17,0,0,N,W,3,3
66,6,19,Black/African American,female,4,2,10,12,11,12,1,0,C,Y,3,3
66,6,19,Black/African American,female,4,6,9,15,10,5,1,-10,U,T,3,3
66,6,19,Black/African American,female,4,9,7,16,16,26,9,10,M,I,3,3
66,6,19,Black/African American,female,4,6,8,14,8,14,0,0,T,P,3,3
66,6,19,Black/African American,female,4,1,9,10,10,9,1,-1,D,A,3,3
66,6,19,Black/African American,female,4,1,7,8,7,6,0,-2,L,O,3,3
66,6,19,Black/African American,female,4,9,7,16,7,16,0,0,B,M,3,3
66,6,19,Black/African American,female,4,1,9,10,9,12,0,2,A,W,3,3
66,6,19,Black/African American,female,4,6,7,13,7,13,0,0,W,X,3,3
66,6,19,Black/African American,female,4,3,9,12,9,12,0,0,T,S,3,3
66,6,19,Black/African American,female,4,1,10,11,10,26,0,15,B,Y,3,3
66,6,19,Black/African American,female,4,3,7,10,7,8,0,-2,X,O,3,2
66,6,19,Black/African American,female,4,6,9,15,4,20,-5,5,P,I,3,2
66,6,19,Black/African American,female,4,3,6,9,6,9,0,0,L,F,3,3
66,6,19,Black/African American,female,4,2,7,9,26,17,19,8,N,P,3,3
66,6,19,Black/African American,female,4,2,10,12,2,15,-8,3,O,K,2,2
66,6,19,Black/African American,female,4,2,8,10,8,10,0,0,S,W,3,3
66,6,19,Black/African American,female,4,1,10,11,1,14,-9,3,W,Y,3,3
66,6,19,Black/African American,female,4,6,9,15,9,24,0,9,H,Y,3,3
66,6,19,Black/African American,female,4,3,10,13,10,11,0,-2,B,E,3,3
66,6,19,Black/African American,female,4,9,10,19,10,19,0,0,S,M,3,3
66,6,19,Black/African American,female,4,6,8,14,8,3,0,-11,D,R,3,2
66,6,19,Black/African American,female,4,2,6,8,7,5,1,-3,O,Y,3,2
66,6,19,Black/African American,female,4,3,8,11,4,16,-4,5,Y,U,2,3
66,6,19,Black/African American,female,4,1,9,10,10,9,1,-1,C,X,3,3
66,6,19,Black/African American,female,4,1,6,7,6,7,0,0,S,F,3,3
66,6,19,Black/African American,female,4,9,6,15,5,18,-1,3,M,K,3,3
66,6,19,Black/African American,female,4,2,8,10,8,10,0,0,J,I,3,3
66,6,19,Black/African American,female,4,3,8,11,8,2,0,-9,R,U,3,3
66,6,19,Black/African American,female,4,9,9,18,9,19,0,1,A,T,3,3
66,6,19,Black/African American,female,4,9,7,16,7,16,0,0,W,H,3,3
66,6,19,Black/African American,female,4,2,7,9,7,3,0,-6,U,B,3,3
66,6,19,Black/African American,female,4,3,7,10,7,10,0,0,Q,T,3,3
66,6,19,Black/African American,female,4,1,7,8,8,15,1,7,K,T,3,2
66,6,19,Black/African American,female,4,2,6,8,6,8,0,0,Y,L,3,2
66,6,19,Black/African American,female,4,9,10,19,11,10,1,-9,Y,K,3,2
66,6,19,Black/African American,female,4,2,9,11,13,3,4,-8,K,O,2,2
66,6,19,Black/African American,female,4,2,8,10,8,10,0,0,J,I,3,3
66,6,19,Black/African American,female,4,6,6,12,7,4,1,-8,S,O,3,3
66,6,19,Black/African American,female,4,2,10,12,,1,,-11,,L,3,3
66,6,19,Black/African American,female,4,3,10,13,10,13,0,0,C,O,3,3
66,6,19,Black/African American,female,4,1,8,9,9,8,1,-1,Z,J,3,3
66,6,19,Black/African American,female,4,3,8,11,8,13,0,2,X,Y,3,3
66,6,19,Black/African American,female,4,1,8,9,8,13,0,4,J,L,3,3
66,6,19,Black/African American,female,4,3,10,13,5,13,-5,0,M,T,3,3
66,6,19,Black/African American,female,4,9,8,17,22,11,14,-6,J,O,2,2
66,6,19,Black/African American,female,4,3,9,12,9,12,0,0,L,M,3,3
100,7,18,White/Caucasian,male,2,9,8,17,8,17,0,0,M,K,3,3
100,7,18,White/Caucasian,male,2,1,10,11,10,11,0,0,T,W,2,2
100,7,18,White/Caucasian,male,2,9,7,16,7,16,0,0,X,V,3,3
100,7,18,White/Caucasian,male,2,3,9,12,9,13,0,1,O,P,3,2
100,7,18,White/Caucasian,male,2,9,6,15,6,15,0,0,O,D,3,3
100,7,18,White/Caucasian,male,2,3,8,11,8,11,0,0,I,X,3,1
100,7,18,White/Caucasian,male,2,2,10,12,10,12,0,0,U,M,3,2
100,7,18,White/Caucasian,male,2,6,8,14,8,14,0,0,J,H,3,3
100,7,18,White/Caucasian,male,2,9,6,15,6,15,0,0,D,A,3,3
100,7,18,White/Caucasian,male,2,9,7,16,7,16,0,0,K,Y,3,3
100,7,18,White/Caucasian,male,2,9,10,19,10,19,0,0,P,U,3,3
100,7,18,White/Caucasian,male,2,6,6,12,6,12,0,0,I,E,3,2
100,7,18,White/Caucasian,male,2,6,10,16,10,16,0,0,T,B,3,3
100,7,18,White/Caucasian,male,2,2,7,9,7,10,0,1,E,F,3,2
100,7,18,White/Caucasian,male,2,3,8,11,8,11,0,0,U,P,3,3
100,7,18,White/Caucasian,male,2,9,10,19,10,19,0,0,H,Z,3,3
100,7,18,White/Caucasian,male,2,9,9,18,9,18,0,0,F,X,3,3
100,7,18,White/Caucasian,male,2,2,9,11,9,11,0,0,T,U,3,1
100,7,18,White/Caucasian,male,2,2,6,8,6,8,0,0,N,Z,2,2
100,7,18,White/Caucasian,male,2,3,8,11,8,11,0,0,L,V,3,3
100,7,18,White/Caucasian,male,2,3,7,10,7,10,0,0,C,H,3,3
100,7,18,White/Caucasian,male,2,6,6,12,6,12,0,0,I,G,3,3
100,7,18,White/Caucasian,male,2,6,8,14,8,17,0,3,K,H,3,2
100,7,18,White/Caucasian,male,2,1,10,11,10,11,0,0,S,B,1,3
100,7,18,White/Caucasian,male,2,9,8,17,8,17,0,0,P,S,3,3
100,7,18,White/Caucasian,male,2,9,10,19,10,19,0,0,B,F,3,3
100,7,18,White/Caucasian,male,2,6,8,14,8,24,0,10,Z,S,3,2
100,7,18,White/Caucasian,male,2,2,8,10,8,10,0,0,Q,A,3,2
100,7,18,White/Caucasian,male,2,1,9,10,9,10,0,0,W,C,3,2
100,7,18,White/Caucasian,male,2,2,9,11,9,11,0,0,J,Y,3,2
100,7,18,White/Caucasian,male,2,3,6,9,6,9,0,0,U,H,3,2
100,7,18,White/Caucasian,male,2,3,10,13,10,13,0,0,C,J,3,3
100,7,18,White/Caucasian,male,2,1,7,8,7,9,0,1,L,H,3,1
100,7,18,White/Caucasian,male,2,2,7,9,7,10,0,1,N,F,3,1
100,7,18,White/Caucasian,male,2,6,9,15,9,15,0,0,W,M,3,3
100,7,18,White/Caucasian,male,2,6,7,13,7,14,0,1,F,A,3,3
100,7,18,White/Caucasian,male,2,9,9,18,9,18,0,0,A,G,3,3
100,7,18,White/Caucasian,male,2,1,9,10,9,10,0,0,Q,F,3,3
100,7,18,White/Caucasian,male,2,2,10,12,10,12,0,0,T,L,3,3
100,7,18,White/Caucasian,male,2,3,9,12,9,12,0,0,T,O,3,3
100,7,18,White/Caucasian,male,2,3,6,9,6,9,0,0,N,P,3,3
100,7,18,White/Caucasian,male,2,1,7,8,7,8,0,0,N,X,3,3
100,7,18,White/Caucasian,male,2,6,10,16,10,16,0,0,W,C,3,3
100,7,18,White/Caucasian,male,2,1,8,9,9,8,1,-1,J,X,2,2
100,7,18,White/Caucasian,male,2,2,6,8,6,8,0,0,B,R,3,2
100,7,18,White/Caucasian,male,2,6,7,13,7,13,0,0,J,H,3,3
100,7,18,White/Caucasian,male,2,1,8,9,8,9,0,0,D,P,3,3
100,7,18,White/Caucasian,male,2,2,8,10,8,10,0,0,N,C,3,2
100,7,18,White/Caucasian,male,2,2,6,8,6,8,0,0,J,A,3,3
100,7,18,White/Caucasian,male,2,1,10,11,10,11,0,0,C,B,2,3
100,7,18,White/Caucasian,male,2,2,8,10,8,10,0,0,X,O,2,3
100,7,18,White/Caucasian,male,2,3,6,9,6,9,0,0,B,H,3,3
100,7,18,White/Caucasian,male,2,1,6,7,6,7,0,0,Y,N,3,3
100,7,18,White/Caucasian,male,2,2,9,11,9,11,0,0,D,Q,3,3
100,7,18,White/Caucasian,male,2,1,7,8,7,8,0,0,Z,C,3,2
100,7,18,White/Caucasian,male,2,3,9,12,9,12,0,0,H,K,2,2
100,7,18,White/Caucasian,male,2,9,8,17,8,17,0,0,M,F,3,3
100,7,18,White/Caucasian,male,2,2,7,9,7,7,0,-2,F,F,3,1
100,7,18,White/Caucasian,male,2,6,10,16,10,16,0,0,N,R,3,3
100,7,18,White/Caucasian,male,2,6,9,15,9,15,0,0,E,R,3,3
100,7,18,White/Caucasian,male,2,9,7,16,7,16,0,0,J,Q,3,3
100,7,18,White/Caucasian,male,2,3,7,10,7,10,0,0,D,A,3,3
100,7,18,White/Caucasian,male,2,1,6,7,6,7,0,0,A,Y,3,3
100,7,18,White/Caucasian,male,2,9,6,15,6,15,0,0,N,L,3,3
100,7,18,White/Caucasian,male,2,1,6,7,6,7,0,0,K,G,3,3
100,7,18,White/Caucasian,male,2,1,8,9,8,9,0,0,W,C,3,2
100,7,18,White/Caucasian,male,2,3,10,13,10,13,0,0,W,D,3,3
100,7,18,White/Caucasian,male,2,2,10,12,10,12,0,0,C,H,3,1
100,7,18,White/Caucasian,male,2,6,9,15,9,15,0,0,T,L,3,3
100,7,18,White/Caucasian,male,2,6,6,12,6,12,0,0,N,C,3,3
100,7,18,White/Caucasian,male,2,3,10,13,10,13,0,0,A,L,3,2
100,7,18,White/Caucasian,male,2,3,7,10,7,11,0,1,T,R,3,2
100,7,18,White/Caucasian,male,2,1,9,10,9,10,0,0,R,M,2,3
100,7,18,White/Caucasian,male,2,6,7,13,7,13,0,0,H,L,3,3
100,7,18,White/Caucasian,male,2,9,9,18,9,18,0,0,B,E,3,3
100,7,18,White/Caucasian,male,3,3,10,13,10,13,0,0,U,P,3,2
100,7,18,White/Caucasian,male,3,3,7,10,7,10,0,0,F,Z,3,3
